label,sentence
0,Теперь мы масштабируемся и ищем самых лучших коллег!
0,🧠
0,В центре нашей культуры - аналитика.
0,"Мы постоянно развиваем аналитику и наши методы  принятия решений, чтобы опираться на здравый смысл и рассудок."
0,"Аналитики копают данные, чтобы найти ответы; заглядывают в души продактов, чтобы найти правильные вопросы; и изучают бизнес, чтобы найти точки роста."
0,Мы активно ищем аналитиков сразу в несколько направлений:
0,"- 🕵️ Поиск - стараемся найти так, чтобы вам понравилось!"
0,- 📈 Growth - команда запускает много экспериментов и кратно растит метрики
0,"- 🤑 B2B продукт, чтобы он был лучшим инструментом для продавцов."
0,"Мы хотим, чтобы они могли достигать того, что захотят, и маркетплейс их поддерживал, а не ограничивал"
0,- 🛍 B2C продукт - разрабатываем предсказуемый и заботливый маркетплейс для ежедневного пользования
0,Более подробно про анализ данных у нас можно почитать тут - https://ygavrilin.notion.site/KazanExpress-a217e085b1954a11b597ef83d54327a0
0,"🔥 Отправляйте ваше резюме мне, нашему рекрутеру @anika0801 или @ygavrilin, будем знакомиться!"
0,Открытая вакансия в Лабораторию Машинного Интеллекта МФТИ
0,Должность: Middle ML Researcher в команду NLP тема: нейрокластеринг
0,Вилка: 100-150к net (full-time)
0,"Формат: full-time (35-40 часов в неделю), на удаленке или в офисе МФТИ (Физтех.Цифра)"
0,Описание: наша NLP команда использует SotA-модели NLP для решения реальных задач клиентов.
0,"Клиенты довольны, а мы быстро растем, поэтому ищем исследователей и инженеров в команду."
0,"Хотим видеть человека, кто разделит с нами амбиции с помощью исследований давать реальный Value клиентам, и кто любит обрабатывать текст нейронками (и не только)."
0,"Команда состоит из молодых выпускников Физтеха, работаем очень гибко и активно."
0,Даем возможность расти и учим реальной работе над индустриальными исследовательскими проектами.
0,"Задачи: сейчас – проект унифицированного фреймворка кластеризации текстов с высокой обобщающей способностью и на нейронках; потом – проекты ""от"" суммаризации, ""до"" квантизации трансформеров."
0,Что ожидаем от тебя:
0,"- Ты обеспечишь проект потоком идей, сможешь быстро их проверять, и они с высокой вероятностью конвертируются в рост метрик качества;"
0,"- Процесс их проверки будет прозрачным для команды, артефакты проверки гипотез будут логироваться и влиять на ход проекта."
0,Твои навыки:
0,"- Умеешь залезть в SotA модели и бенчмарки NLP, особенно в NN-based модели (конечно же на PyTorch), модифицировать под новые данные или постановку задачи;"
0,"- Знаешь про научный подход, умеешь штормить идеи на основе прошлого опыта и перформишь метрики качества с пониманием стат."
0,значимости своих результатов (конечно же твои эксперименты показывают воспроизводимые и достоверные результаты);
0,"- Продвинуто используешь Python; Git и PyCharm – твои ежедневные инструменты; не видишь преград в работе с удаленным сервером; умеешь радовать команду культурой кода: читаемым кодом, командными практиками разработки."
0,"И совсем круто, если:"
0,- Писать статьи в научные журналы – твое хобби;
0,"- Умеешь выявлять потребности заказчиков и работать с ними, презентовать решения с точки зрения ценности для клиентов."
0,Отправить резюме можно через форму на нашем сайте.
0,Java разработчик в SaaS сервис AnyQuery
0,Удаленная работа
0,Полная занятость
0,Зарплата: 150-200 тыс рублей (net)
0,AnyQuery — SaaS сервис AI поиска для eCommerce.
0,"Мы лидеры рынка - наш сервис AI поиска используют ведущие интернет-магазины Ситилинк, Петрович, Азбука Вкуса, Эльдорадо и еще 250 ритейлеров."
0,Мы собираем более 15 000 000 событий в год о взаимодействии пользователей с 60 000 000 товаров.
0,Поджариваем эти данные нашими ML алгоритмами и выдаем классные продукты для сотен интернет-магазинов.
0,Мы очень быстро растем и ищем back end разработчика для запуска нового продукта для:
0,- внедрения моделей ранжирования Machine Learning в production
0,- разработки фичей и микросервисов для нового продукта
0,Наш стек технологий:
0,"- Java 11 + Spring, Scala"
0,"- Postgres, S3, Clickhouse, ElasticSearch, Kafka"
0,"- Docker, Mesos, Marathon"
0,Требования:
0,- опыт разработки на Java от года
0,- опыт работы с SQL
0,- знание алгоритмов и архитектурных паттернов
0,Будет плюсом:
0,- знание основ Spring (или другого DI фреймворка)
0,- опыт работы с облачной инфраструктурой
0,- опыт работы с большими данными
0,- знание базовых ML моделей
0,"- Scala, Python"
0,Почему нужно идти к нам?
0,- У нас крутая продуктовая культура.
0,"Мы смогли за 2 года обогнать лучших мировых игроков по функционалу, за счет плотной работы с клиентами, быстрых MVP и точных решений"
0,"- У нас очень крутая школа и репутация - выпускники нашей команды работают в самом топе - Ebay Europe, Constructor IO, Microsoft Europe, Semrush, Lamoda, Yandex, AliExpress, RichRelevance."
0,"- Это наш третий успешный SaaS бизнес, мы понимаем как вырастить компанию."
0,Мы прибыльные и крепко стоим на ногах.
0,Контакты:
0,@artkruglov со-основатель AnyQuery
0,Всем привет!
0,мои хорошие друзья попросили закинуть вакансию в чат (надеюсь все правила соблюдены)
0,Компания: Immersive Fox
0,Позиция: ML Engineer (Mid или Senior)
0,Локация: Удалёнка (команда распределена по разным городам)
0,Вилка: $30000-$60000 в год (gross) + опцион
0,О компании:
0,Стартап Immersive Fox разрабатывает сервис перевода текста в видео для использования в Learning Management Systems и корпоративных коммуникациях.
0,"Мы работаем по принципу B2B, позволяя компаниям-клиентам генерировать видео за минуты в автоматическом режиме, не пользуясь услугами студий, актёров и съёмочных групп."
0,"Недавно Immersive Fox получил первый раунд инвестиций от Sequoia и Village Global, а основатели компании имеют опыт работы в Facebook и Google."
0,Задачи:
0,- Обучение моделей для генерации лица по аудиозаписи речи
0,- Улучшение разрешения (super-resolution) и качества выходного видео в целом
0,- Разработка моделей text-to-speech
0,- Создание бенчмарков для сравнительной оценки качества разных подходов
0,Требования:
0,"- Опыт работы с Deep Learning, AI или Data Mining"
0,- Опыт разработки алгоритмов или инфраструктуры Machine Learning на C/C++ или Python
0,- Экспертиза в разработке ML для продакшна
0,- Умение работать в команде
0,- Желание быть product owner и умение устанавливать промежуточные цели в процессе разработки проекта
0,Будет плюсом:
0,- Опыт работы с PyTorch и TensorFlow
0,"- Магистерская степень в Computer Science и 5+ лет опыта работы с Machine Learning, или же PhD в Computer Science"
0,- Опыт работы с Linux-серверами и распределёнными системами
0,Описание вакансии на LinkedIn: https://www.linkedin.com/jobs/view/2759247352/
0,Задавать вопросы и резюме отправляйте на адрес mailto:contact@immersive-fox.com
0,Привет всем!
0,Компания: Sber EAPTEKA
0,Вакансия: BigData Engineer
0,"Локация: Москва м.Кутузовская, можно удаленка / гибридный график"
0,Вилка: 250k-320k net + премия (2-3 оклада)
0,О компании:
0,"СБЕР ЕАПТЕКА – сервис для покупки лекарств и товаров для здоровья, работающий с 2000 года."
0,"Сегодня более 9 млн ежемесячно совершают покупки в СБЕР ЕАПТЕКЕ, что делает нас одним из мы в числе лидеров рынка по количеству заказов и качеству сервиса."
0,Куда вакансия?
0,Блок ИТ → Управление данными → BigData Team
0,Чем занимается команда?
0,"В связи с развитием направления BigData в компании и процесса миграции data-flow в SberCloud для решения задач анализа данных и машинного обучения, создаем новую команду."
0,"Приоритетной задачей команды BigData является создание пайплайна по стриминг и батч загрузки cырых данных из учетных систем (сайта и приложения) с последующим разделением на слои данных, создание базового слоя витрин данных, DQ мониторинг всего слоя данных и настройка gitlab ci/cd."
0,Требования:
0,- хорошо писать код на Python
0,- уметь Spark (Pyspark) + Spark Streaming (Kafka)
0,- знать hadoop-стек
0,"- знать git, linux"
0,- SQL
0,- airflow
0,Вопросы и резюме можно в личку - @gotsulyaak
0,Казначейство Газпромбанка
0,"Должность ""Главный эксперт"" или ""Директор"" (2 соседних грейда, аналог мидла)"
0,"Нужны навыки python, понимание ML, SQL и статистики."
0,Финансам научим.
0,Город и адрес офиса: Новокузнецкая
0,Занятость: полная
0,Зарплатная вилка: от 130 до 280 gross (плюс ~3 зп в год премиями/бонусами)
0,Резюме кидайте мне в личку
0,Вакансия на hh:
0,https://hh.ru/vacancy/49049589
0,Привет!
0,Требуется помощь в создании анимации для видеокурса.
0,"В Авито есть [Академия Аналитиков](https://avito-analytics-academy.ru), а в академии аналитиков курс по машинному обучению."
0,"Мы два раза читали этот курс и он очень нравится студентам, сейчас есть:"
0,"- Лекции (слайды, заметки к слайдам);"
0,"- Семинары (ноутбуки, записи конференций с семинарами);"
0,- Курс на степик с домашними заданиями.
0,Мы хотим сделать его ещё лучше.
0,"Для этого вместо записей лекций, хочется сделать захватывающие анимированные видео ролики."
0,Формат работы: удаленно
0,Занятность: 10-20 часов в неделю
0,Зарплата: 280000 Net за одну лекция ~ примерно за месяц работы
0,Компания: Авито
0,Что нужно делать
0,"Взять кусочек лекции (видео на ютуб, где лектор рассказывает материал по слайдам), придумать как этот материал анимировать (для анимации используется библиотека manim), написать код, генерирующий анимацию."
0,"В результате из записей лекций получится видео курс, похожий по смыслу на видео с канала 3blue1brown."
0,Требования.
0,- Знание ML:
0,    - Линейной и логистической регрессии;
0,    - Деревьев решений их ансамблей;
0,    - Свёрточных и рекуррентных сетей;
0,    - Алгоритмов кластеризации и понижения размерности.
0,"Не обязательно знать все выше перечисленные темы, достаточно глубокого понимания двух из четырёх пунктов."
0,- Умение писать хорошо структурированный код на python
0,"- Умение/желание работать с Docker, Git"
0,- Желание заниматься обучающей видеоанимацией
0,- Возможность уделять 10-20 часов в неделю
0,"За подробностями можно обратиться в телеграм (@ilyana_aa, @ValeriaKravts, @glebbaianov)."
0,Подробное описание
0,New York based Fintech startup is looking for an extremely bright full-stack engineer to help pioneer a new DeFi portfolio management platform.
0,"You should have experience designing and building customer-facing solutions, complex on the inside and simple on the outside, and do so twice as fast as your peers."
0,You are a good fit if you have:
0,"- BS in Computer Science, Mathematics or equivalent"
0,"- 3 years of experience with HTML, CSS, and JavaScript"
0,- Experience with NodeJS and VueJS
0,- Experience in managing technical infrastructure
0,- Interest and experience in blockchain/crypto/DeFi (including smart contract development)
0,Key things you will drive:
0,- Work on new smart contracts and integrations with oracles and other dApps
0,- Improve and maintain our current centralized product until full migration to DeFi
0,$20+ / hr (depending on your experience) starting part-time; stock options/ governance tokens upon successful transition to full-time.
0,Please reach out to me directly @vvnikonov
0,"Фронтенд (React.js, Typescript), c опытом от 2-лет"
0,"Формат: Частичная занятость (от 25-30) часов в неделю, удалённо."
0,Зарплата:  100-150к net
0,Специфика стартапа - надо отрисовывать много графиков и таблиц
0,Контакт: писать в лс
0,Мопед не мой)
0,Ищем Middle iOS Developer или FullStack разработчика в IT компанию!
0,Формат работы: Удаленно или в офисе м. ВДНХ.
0,Занятость: Полная или парт тайм
0,Зарплатная вилка: 90 000 - 120 000 руб.
0,в месяц
0,В любом случае этот аспект обсуждаем.
0,"Компания: ООО ""Нова Групп"""
0,Наша компания занимается разработкой различных проектов начиная от сайтов и заканчивая виртуальной реальностью.
0,Работаем с стартапами во всех направлениях.
0,Сейчас разрабатываем социальную сеть для бизнеса.
0,И как раз в нее нужен iOS разработчик.
0,Что будете делать:
0,Разрабатывать и дорабатывать продукт.
0,"Верстать дизайн,и соединять ее с бэк частью."
0,Что мы Вам готовы дать:
0,- Обучение
0,- Премирование при выполнении задачи в срок
0,- Сильную команду(вы будете не одни и Вас будут курировать)
0,- Своевременные выплаты
0,Требования:
0,- 1+ год в мобильной разработке.
0,- Опыт работы с API
0,- Опыт работы с UIKit
0,- Опыт работы с SwiftUI
0,- Опыт работы с Combine
0,- Умение работы с Git
0,Если рассматривать FullStack:
0,- Знание Pyton
0,- Умение работать с FastAPI
0,Будет плюсом:
0,- Знание методологии Scrum
0,- Умения работать в Jira
0,- Умение работы с ToDo
0,- Умение работать в MapKit
0,- Умение работать с KeyChain
0,Контакты:
0,TG: @GoodBoy69
0,Номер: +7 963 695 02 76
0,Всем привет!
0,Новые вилки и задачи!
0,Компания: Skoltech
0,Вакансия: Junior/Middle/Senior ML/DS Research Engineer/Scientist
0,"Локация: Москва, ИЦ Сколково"
0,"Вилка: junior 100-150, middle 140-210, senior 180-300, гросс, условия для ⭐️ обсуждаемы"
0,Удалёнка: возможна частично
0,"Условия: ДМС, работа в просторном светлом офисе"
0,"В Сколтехе создаётся центр AI, ориентированный на экологию и сокращение углеродного следа под руководством проф."
0,"Е. В. Бурнаева, кстати он и многие другие в центре - выпускники Физтеха."
0,"В качестве партнёров Центра выступили Сбербанк, Газпром нефть, Яндекс и Cityair."
0,"Мы ищем специалистов, которые помогут в решении следующих задач:"
0,• объединение данных и history matching для модели нефтяного пласта
0,"• ускорение с помощью AI расчетов сложных вычислительных моделей (погоды и климата, например)"
0,• обработка данных дистанционного зондирования Земли (ДЗЗ)
0,• учет неопределенности в вычислительных моделях
0,• разработка алгоритмов physically informed machine learning
0,"По результатам работ планируются статьи в журналах Q1 и выступления на A/A* конференциях, то есть предполагается существенная доля научной работы"
0,Требования:
0,"• Python, Pytorch/Tensorflow"
0,"• ML, DL"
0,• базовые знания статистики
0,Плюсом будет:
0,"• Опыт применения ML в промышленных физико-технических проектах, в том числе для улучшения/замены классических вычислительных моделей"
0,"• Владение профильными инструментами (для нефтянки - Eclipse/tNavigator, для моделей погоды и климата - WRF, Nemo, для ДЗЗ - CV)"
0,• Научные статьи
0,Контакты:
0,e.burnaev@skoltech.ru или телеграм @Evgeny_Burnaev
0,Привет всем!
0,Компания: Sber EAPTEKA
0,Вакансия: BigData Engineer
0,"Локация: Москва м.Кутузовская, можно удаленка / гибридный график"
0,Вилка: 250k-320k net + премия (2-3 оклада)
0,О компании:
0,"СБЕР ЕАПТЕКА – сервис для покупки лекарств и товаров для здоровья, работающий с 2000 года."
0,"Сегодня более 9 млн ежемесячно совершают покупки в СБЕР ЕАПТЕКЕ, что делает нас одним из мы в числе лидеров рынка по количеству заказов и качеству сервиса."
0,Куда вакансия?
0,Блок ИТ → Управление данными → BigData Team
0,Чем занимается команда?
0,"В связи с развитием направления BigData в компании и процесса миграции data-flow в SberCloud для решения задач анализа данных и машинного обучения, создаем новую команду."
0,"Приоритетной задачей команды BigData является создание пайплайна по стриминг и батч загрузки cырых данных из учетных систем (сайта и приложения) с последующим разделением на слои данных, создание базового слоя витрин данных, DQ мониторинг всего слоя данных и настройка gitlab ci/cd."
0,Требования:
0,- хорошо писать код на Python
0,- уметь Spark (Pyspark) + Spark Streaming (Kafka)
0,- знать hadoop-стек
0,"- знать git, linux"
0,- SQL
0,- airflow
0,Вопросы и резюме можно в личку - @gotsulyaak
0,🍴220–270+ к нэт + годовые ~х2-4
0,🧑‍💻Системный аналитик на интеграции
0,📍Удалёнка/Кутузовская/комби
0,"❗️Беру себе в команду, в которой предстоит прорабатывать:"
0,- Межсервисные взаимодействия
0,- Разработку API-ручек и внутреннюю логику платформы
0,- Интеграции back-2-back и связанные Front-back фичи
0,И много коммуницировать со смежными командами.
0,🔺Требования:
0,• Релевантный опыт с интеграциями от 2х лет
0,"• REST, json, Postman"
0,• Навык составления маппингов и чтения схем
0,• Умение разбираться в API и составлять соотв.
0,документацию
0,Будет плюсом:
0,"• Sequence (UML), понимание gRPC, опыт с микросервисами и Kafka"
0,🔺О проекте:
0,"Делаем коммуникационную платформу со своим API, позволяющую другим сервисам как внутри компании, так и вне пользоваться месседжингом."
0,"СберДевайсы сейчас очень модные в банке, поэтому будут интеграции с их передовыми системами распознавания речи и намерений, умными устройствами и навыками, с виртуальными ассистентами и даже внешние интеграции."
0,🔺Плюсы:
0,"• Никакого legacy, даже в доках, релиз ещё в бэте"
0,"• Проактивные дизайнеры, для которых не надо готовить макеты"
0,• Много взаимодействия со смежниками — заведёте кучу полезных в будущем контактов
0,"• Макпро 20-го, жирная ДМСка и прочие корп."
0,плюхи
0,"• Сыгранная нетоксичная команда, которая целиком пришла из дочки"
0,"🔺Контакты: Меня зовут Никита Харичкин, я лид аналитики, спикер, преподаватель в онлайн-школе и победитель хакатона."
0,Писать в тг @avtolicsipu либо сразу CV на почту nekharichkin@yandex.ru.
0,Всем привет!
0,"Я Анна, founder & CEO американского стартапа incymo.ai."
0,"Привлекла инвестиции, есть первые клиенты – геймдев студии."
0,Задача Incymo.ai: Интегрировать в мобильные игры искусственный интеллект и сделать опыт игроков ещё лучше за счёт персонализации внутриигрового контента.
0,Актуальность:
0,Рынок игр за 2021 год больше чем все остальные интертейнмент рынки вместе взятые.
0,А умная персонализация там в самом зародыше.
0,"Команда сильная, два синьор DS, СТО был лидом разработки в Тинькофф, потом в британском Амазоне, у СЕО опыт в продукте, в трекерстве (в частности в МФТИ на ФизтехСтарт) и венчуре в целом."
0,"Планы выйти на IPO, есть понимание и ресурсы."
0,"Ищем сильного питониста, который поможет создать качественный масштабируемый продукт, чтобы быстро захватывать рынок."
0,Примеры задач:
0,1.
0,Разработка с нуля асинхронного API на FastAPI
0,2.
0,"Выбор технологий и разработка инфраструктурного слоя - ORM, мониторинг/логирование, докеризация"
0,3.
0,Юнит - тестирование и интеграция его в CI/CD pipeline
0,Вилка $2k-4k
0,Ищем джуниор DS для работы с данными.
0,Готовы обучать :)
0,Вилка $500-1.5k (возможно парттайм)
0,"Если потенциально интересно, пишите нашему СОО Александру @alexander_bobkov."
0,"Если почему-то стесняетесь, то мне :)"
0,Всем привет.
0,"Ищем в нашу лабу AI Supercomputing в Сколтехе сотрудника по широкой теме ""Ускорение машинного и глубокого обучения на современных вычислительных архитектурах"""
0,Research Intern/Engineer/Junior Scientist in HPC for ML/DL
0,Responsibilities:
0,· Work on prospective research directions: Machine Learning / Deep Learning / Big Data optimization for modern compute architectures / Development of distributed deep learning packages.
0,· Work on joint projects with industrial partners
0,· Optimize and accelerate current algorithms in ML/DL for better performance Develop distributed CPU/GPU software.
0,· Help with data acquisition and preprocessing.
0,· Help to develop machine learning libraries.
0,· Help to develop educational courses on Distributed ML/DL and Big Data Prepare papers for scientific conferences and journals.
0,Minimum qualifications:
0,* MS degree in Computer Science/ Applied Mathematics / Physics
0,"* experience in Machine Learning, * some experience in GPU programming"
0,* Experience with Python and C/C++
0,"* Experience with parallel programming (one of following: openmp, mpi, openacc)."
0,Preferred qualifications:
0,* PhD degree in computer science / applied mathematics or related technical field
0,* Experience with deep learning frameworks: pytorch (experience with distributed versions of pytorch or Horovod are welcome) or similar.
0,"* Experience with CUDA programming (cuBlas, cudnn, thrust)."
0,* Experience in using ML/DL in natural sciences is a plus.
0,* experience writing scientific publications
0,Вилка: 110-250 (depending on qualification)
0,Можно начинающим выпускникам.
0,Если есть вопросы - пишите мне в личку
0,"Фронтенд (React.js, Typescript), c опытом от 2-лет"
0,"Формат: Частичная занятость (от 20-30) часов в неделю, удалённо."
0,Зарплата:  80-120к net
0,Специфика стартапа - надо отрисовывать много графиков и таблиц
0,Контакт: писать в лс
0,Название компании: Газпромбанк
0,Должность: Data Scientist (Junior/Middle)
0,"Адрес: Москва, Добрынинская, БЦ «Оазис»"
0,Формат работы: полная или частичная удаленка до окончания пандемии
0,Занятость: полная
0,Зарплатная вилка: 100-200 net
0,Описание вакансии:
0,В команду моделирования кредитных рисков ЮЛ нужен специалист на направление анализа графа ЮЛ.
0,"Направление появилось недавно, и есть возможность поучаствовать в создании и запуске первой версии модели на графе."
0,Чем предстоит заниматься:
0,Полный цикл разработки моделей:
0,"–  постановка задачи, погружение в предметную область;"
0,"–  поиск и очистка данных, постановка задач дата-иженерам;"
0,–  выбор оптимального метода моделирования;
0,–  разработка скриптов для построения выборок и модели;
0,–  верификация модели;
0,–  подготовка отчета о разработке и презентация результатов;
0,–  участие во внедрении;
0,–  мониторинг и сопровождение модели;
0,–  активное взаимодействие с заказчиками.
0,Требуемые навыки:
0,–  Высшее образование в области математики / вычислительных наук / экономики / финансов / физики
0,–  Глубокие знания математической статистики и методов анализа данных;
0,–  От 1 года опыта в области промышленного применения методов DS;
0,"–  Уверенное владение SQL, Python, Git."
0,–  Знание методов анализа графовых данных и специализированных библиотек;
0,"–  Существенное преимущество: знание PySpark, графовой базы ArangoDB;"
0,"–  Преимущество: понимание принципов работы коммерческого банка и консолидации активов, знание основ банковского учета, опыт работы с транзакционными данными ЮЛ;"
0,–  Английский: чтение профессиональной литературы;
0,Мы предлагаем:
0,–  Карьерный путь в одном из крупнейших банков Восточной Европы;
0,–  Социальный пакет (мед.
0,"страховка с первого дня, скидки на фитнес, стимулирующие выплаты);"
0,"–  Корпоративное обучение, курсы и тренинги;"
0,–  Современный офис БЦ «Оазис».
0,Контакты: vera.s.shishkina@gazprombank.ru
0,Должность: бэкенд разработчик
0,"Город и адрес офиса: Москва, Метро Павелецкая"
0,"Формат работы: офис, смешанный или удаленка"
0,Занятость: полная
0,"Зарплатная вилка: от 130 до 160, плюс годовая премия от 3 окладов, дополнительная выплата к отпуску"
0,Соц.
0,пакет: оплачиваемая ДМС после 3 месяцев работы
0,Задачи:
0, 1.
0,"Разработка приложений, в т.ч."
0,с клиент-серверной архитектурой.
0, 2.
0,Разработка MVP приложений для оценки жизнеспособности гипотез (разработка прототипов программных решений).
0, 3.
0,Документирование разрабатываемых программных продуктов.
0, 4.
0,Участие в проектировании и планировании реализации проектов с командой разработки
0,Требования:
0, 1.
0,Опыт разработки на С++ или (и) Python 3 от 1.5 лет.
0, 2.
0,"Понимание принципов работы реляционных БД (PostgreSQL, MS SQL, MySQL);"
0, 3.
0,Знание классических структур данных и алгоритмов.
0, 4.
0,Умение работать с архитектурой программного обеспечения и его составляющих
0,"Название компании: ФГУП ""ГРЧЦ"", научно-технический центр"
0,https://rdc.grfc.ru/
0,Контакты: @ka_zudov
0,Всем привет!
0,"Ищу сотрудника для проекта, связанного с использованием глубинного обучения для нефтянки."
0,В проекте мы исследуем selfs-supevised подходы для временных рядов бурения.
0,Заказчик - исследовательская лаборатория одной из крупнейших нефтегазовых компаний в мире.
0,"Подаем статьи в Q1-журналы и A*-конференции, и их принимают."
0,Решаем интересные задачи на стыке науки и индустрии.
0,Сейчас над проектом уже работает группа квалифицированных исследований в этой области под моим руководством https://faculty.skoltech.ru/people/alexeizaitsev.
0,Работать нужно будет в Сколтехе.
0,Офис красив.
0,Команда великолепна.
0,"От Физтеха - ехать два часа, два раза в неделю."
0,Можно чаще.
0,"Зарплата рыночная по результатам собеседования, примерные вилки (до вычета налогов):"
0,junior research engineer: 80-130
0,research engineer: 100-200
0,senior research engineer (а вдруг): 130-230
0,От Вас потребуются:
0,• владение python
0,• опыт машинного обучения от одного года
0,• знание английского
0,Желательны:
0,• опыт работы с DL в pytorch
0,• опыт разработки ПО
0,• владение математической статистикой
0,• научные публикации
0,Пишите и рекомендуйте.
0,Контакты для связи:
0,a.zaytsev@skoltech.ru или телеграм @likzet
0,Привет всем!
0,Компания: Sber EAPTEKA
0,Вакансия: BigData Engineer
0,"Локация: Москва м.Кутузовская, можно удаленка / гибридный график"
0,Вилка: 250k-320k net + премия (2-3 оклада)
0,О компании:
0,"СБЕР ЕАПТЕКА – сервис для покупки лекарств и товаров для здоровья, работающий с 2000 года."
0,"Сегодня более 9 млн ежемесячно совершают покупки в СБЕР ЕАПТЕКЕ, что делает нас одним из мы в числе лидеров рынка по количеству заказов и качеству сервиса."
0,Куда вакансия?
0,Блок ИТ → Управление данными → BigData Team
0,Чем занимается команда?
0,"В связи с развитием направления BigData в компании и процесса миграции data-flow в SberCloud для решения задач анализа данных и машинного обучения, создаем новую команду."
0,"Приоритетной задачей команды BigData является создание пайплайна по стриминг и батч загрузки cырых данных из учетных систем (сайта и приложения) с последующим разделением на слои данных, создание базового слоя витрин данных, DQ мониторинг всего слоя данных и настройка gitlab ci/cd."
0,Требования:
0,- хорошо писать код на Python
0,- уметь Spark (Pyspark) + Spark Streaming (Kafka)
0,- знать hadoop-стек
0,"- знать git, linux"
0,- SQL
0,- airflow
0,Вопросы и резюме можно в личку - @gotsulyaak
0,Всем привет!
0,"Мои товарищи - выпускники Физтеха, работающие в Сколтехе, предлагают пару интересных вакансий в области ML для нефтянки (автоматическая адаптация и сбивка моделей пласта друг на друга с помощью технологий ИИ)."
0,"В проекте предполагается и научная и промышленная составляющие, планируются публикации в Q1-журналах и на A*-конференциях."
0,"Вы будете работать в одной из лучших групп по AI в России под руководством Евгения Бурнаева https://faculty.skoltech.ru/people/evgenyburnaev, в светлом просторном офисе Сколтеха с чаем/кофе."
0,Предусмотрен полис ДМС.
0,"До Сколтеха легко добраться на прямой электричке из МФТИ, хотя дорога и займет чуть больше часа."
0,"График работы свободный, процент дней в офисе обсуждается."
0,"Зарплата рыночная по результатам собеседования, примерные вилки (до вычета налогов):"
0,junior research engineer: 80-130
0,research engineer: 100-170
0,senior research engineer: 130-230
0,От Вас потребуются:
0,• опыт работы с типовым нефтяным софтом и бенчмарками месторождений
0,• владение python
0,• некоторое знание английского
0,Желательны:
0,• опыт работы с ML в pytorch
0,• опыт разработки ПО
0,• владение мат.
0,аппаратом статистики
0,• опыт работы с неопреленностями в нефтяных моделях
0,• научные публикации
0,"Просьба репостить и рекомендовать друзьям, контакты для связи:"
0, e.burnaev@skoltech.ru или телеграм @Evgeny_Burnaev
0,Привет !
0,"Нужен мобильный разработчик, который напишет на java модуль , принимающий данные с умного устройства (MiBend / что то еще - обсуждаемо)"
0,ТО есть нужно просто принимать логи в реальном времени.
0,"ВАЖНО: нужно трекать когда часы сняты и когда пульс реально 0 (в логах), также необходимо проветси тестировку когда все сделано (потери связи с часами нет, данные проходят и логируются как надо)"
0,Далее этот модуль будет интегрирован в уже готовое приложение (это не ваша задача)
0,Вилка : до 30 к
0,Приглашаем на стажировку студентов на должность “Бизнес-аналитика”.
0,Компания: THOR AVAS
0,Формат работы: полностью удаленный
0,Стартап компания THOR AVAS – один из лидеров рынка по акустическим системам безопасности для электротранспорта.
0,"Компания производит уникальные IoT-устройства для электротранспорта, которые воспроизводят динамически изменяющийся звук при движении элетктротранспорта."
